,Unnamed: 0,beds,baths,size,lot_size,zip_code,price,Area,Possibility to negotiate,Price cut on original price,longitude,latitude
1039,1039,4,3.0,1495.0,1120.1,98117,890778.4,Central/Downtown,Middle,9897,-122.37838,47.685919
1040,1040,4,5.0,3285.0,7663.2,98136,1082597.1,Central/Downtown,Middle,0,-122.38803,47.538887
1041,1041,3,3.0,1701.8,370260.0,98115,632830.5,Central/Downtown,Low,0,-122.30122,47.68382
1042,1042,3,2.5,968.6,1036.5,98125,541288.9,Central/Downtown,Low,3007,-122.30308,47.716648
1043,1043,3,3.0,1106.2,1269.0,98199,778601.6,Central/Downtown,Low,21627,-122.39758,47.64767
1044,1044,5,5.5,1352.5,1371.6,98126,654953.9,Central/Downtown,Low,14554,-122.3748,47.54687
1045,1045,4,2.0,905.5,4087.6,98112,699239.1,Central/Downtown,Middle,11653,-122.29752,47.629653
1046,1046,3,4.5,1050.3,1232.5,98115,783865.5,Central/Downtown,Low,8709,-122.30122,47.68382
1047,1047,6,5.5,2870.6,4789.9,98144,1819202.2,Central/Downtown,Middle,50533,-122.30081,47.58577
1048,1048,2,2.0,471.8,543.4,98109,258142.4,Central/Downtown,Low,0,-122.34675,47.630648
1049,1049,4,4.0,1768.9,3189.3,98105,1052247.6,Central/Downtown,Low,52612,-122.30118,47.66377
1050,1050,3,2.0,713.0,6189.2,98126,484655.8,Central/Downtown,Middle,5385,-122.3748,47.54687
1051,1051,5,3.0,1411.0,8260.9,98133,784507.3,Central/Downtown,Low,4358,-122.34461,47.733852
1052,1052,4,3.0,1206.2,5960.5,98117,740001.4,Central/Downtown,High,20555,-122.37838,47.685919
1053,1053,4,5.0,1573.7,6546.6,98136,1238561.9,Central/Downtown,Middle,13761,-122.38803,47.538887
1054,1054,6,5.5,2871.2,4900.3,98105,1668705.5,Central/Downtown,Middle,74164,-122.30118,47.66377
1055,1055,4,4.5,3950.1,9242.7,98116,2587104.6,Central/Downtown,Low,0,-122.39392,47.57487
1056,1056,5,5.5,3238.0,3915.1,98144,1885198.7,Central/Downtown,High,10473,-122.30081,47.58577
1057,1057,4,5.0,2517.0,2327.5,98112,1248989.7,Central/Downtown,Low,55510,-122.29752,47.629653
1058,1058,5,4.0,1900.5,3698.1,98117,901922.3,Central/Downtown,Middle,30064,-122.37838,47.685919
1059,1059,4,3.0,853.2,4843.8,98126,522794.9,Central/Downtown,Low,26139,-122.3748,47.54687
1060,1060,5,3.5,1600.6,4683.7,98115,805877.5,Central/Downtown,Middle,35816,-122.30122,47.68382
1061,1061,6,4.0,2268.3,7866.1,98177,821319.4,Central/Downtown,Middle,18251,-122.36978,47.740886
1062,1062,4,4.5,1248.5,900.4,98144,627583.7,Central/Downtown,Low,3486,-122.30081,47.58577
1063,1063,6,4.0,1748.9,3933.0,98107,1223012.1,Central/Downtown,Middle,27178,-122.37468,47.66747
1064,1064,4,4.5,2269.4,4333.3,98126,743851.4,Central/Downtown,Low,4132,-122.3748,47.54687
1065,1065,5,6.0,2211.3,5623.6,98115,1123883.5,Central/Downtown,Middle,31218,-122.30122,47.68382
1066,1066,5,4.5,1550.6,2302.1,98105,688663.6,Central/Downtown,Low,3825,-122.30118,47.66377
1067,1067,5,3.5,2143.9,7560.8,98178,500737.2,Central/Downtown,Middle,25036,-122.24664,47.497971
1068,1068,2,2.0,874.2,5272.6,98104,848069.7,Central/Downtown,Low,37691,-122.32855,47.60252
1069,1069,5,5.0,1847.2,2331.0,98107,1007420.7,Central/Downtown,Middle,5596,-122.37468,47.66747
1070,1070,6,7.0,1909.4,4974.9,98106,639599.0,Central/Downtown,Middle,3553,-122.35443,47.53282
1071,1071,6,3.0,1956.6,2145.3,98136,776872.4,Central/Downtown,Middle,30211,-122.38803,47.538887
1072,1072,4,5.0,1082.1,956.5,98116,662676.3,Central/Downtown,High,25770,-122.39392,47.57487
1073,1073,6,4.5,2481.5,4108.9,98122,1310574.0,Central/Downtown,Low,36404,-122.30406,47.61157
1074,1074,5,4.0,1839.0,3913.4,98115,1019132.4,Central/Downtown,Low,0,-122.30122,47.68382
1075,1075,6,4.5,3141.5,8817.9,98136,1887755.4,Central/Downtown,Middle,73412,-122.38803,47.538887
1076,1076,5,3.0,2368.0,3394.0,98112,825852.4,Central/Downtown,High,41292,-122.29752,47.629653
1077,1077,4,4.0,1348.3,7345.6,98168,374780.5,Central/Downtown,Middle,2082,-122.3027,47.491327
1078,1078,4,4.0,1061.8,17424.0,98103,462671.7,Central/Downtown,Low,2570,-122.34166,47.671346
1079,1079,4,2.0,1410.9,7101.3,98133,645234.3,Central/Downtown,Low,7169,-122.34461,47.733852
1080,1080,5,4.5,1924.0,2073.8,98117,1009780.9,Central/Downtown,Low,0,-122.37838,47.685919
1081,1081,3,5.0,1007.7,113256.0,98133,421126.8,Central/Downtown,Low,4679,-122.34461,47.733852
1082,1082,6,4.5,3263.4,6667.9,98125,1526527.8,Central/Downtown,Low,0,-122.30308,47.716648
1083,1083,5,3.0,2904.1,4808.4,98199,1605655.8,Central/Downtown,Middle,80282,-122.39758,47.64767
1084,1084,6,4.5,2322.6,8524.0,98146,522090.4,Central/Downtown,Middle,5801,-122.35688,47.501753
1085,1085,5,3.0,1741.6,4798.9,98126,613325.2,Central/Downtown,Low,30666,-122.3748,47.54687
1086,1086,4,3.0,1381.8,13068.0,98104,680806.0,Central/Downtown,Middle,34040,-122.32855,47.60252
1087,1087,5,2.0,3883.5,8712.0,98118,695801.9,Central/Downtown,Low,27058,-122.27496,47.543348
1088,1088,5,3.0,933.1,9562.6,98136,734607.7,Central/Downtown,Low,12243,-122.38803,47.538887
1089,1089,6,3.0,2186.4,3247.7,98105,1249531.6,Central/Downtown,Middle,41651,-122.30118,47.66377
1090,1090,6,5.0,2697.0,7021.7,98117,1533695.5,Central/Downtown,Middle,0,-122.37838,47.685919
1091,1091,4,2.0,1602.7,2807.1,98118,573197.6,Central/Downtown,Low,25475,-122.27496,47.543348
1092,1092,5,3.0,1433.2,1114.2,98136,790424.0,Central/Downtown,Low,4391,-122.38803,47.538887
1093,1093,4,3.5,1015.1,30491.999999999996,98133,428109.3,Central/Downtown,Middle,0,-122.34461,47.733852
1094,1094,6,4.0,1962.5,7466.8,98106,739977.5,Central/Downtown,Low,20554,-122.35443,47.53282
1095,1095,4,4.5,3064.6,2459.5,98112,2191753.0,Central/Downtown,Middle,73058,-122.29752,47.629653
1096,1096,4,4.0,1122.1,1165.9,98122,684517.6,Central/Downtown,Middle,11408,-122.30406,47.61157
1097,1097,4,4.0,1148.7,564.6,98117,700395.9,Central/Downtown,Middle,19455,-122.37838,47.685919
1098,1098,4,4.5,1439.1,1119.3,98122,964741.9,Central/Downtown,Middle,21438,-122.30406,47.61157
1099,1099,8,6.0,2171.4,2628.3,98122,989892.5,Central/Downtown,High,10998,-122.30406,47.61157
1100,1100,6,5.0,2431.7,5876.4,98115,1275872.0,Central/Downtown,Middle,7088,-122.30122,47.68382
1101,1101,4,4.0,1796.6,1074.3,98102,1947653.8,Central/Downtown,High,21640,-122.32253,47.63287
1102,1102,6,4.0,1390.0,3249.9,98122,1097502.8,Central/Downtown,Middle,36583,-122.30406,47.61157
1103,1103,5,4.0,2217.3,4146.0,98144,518920.5,Central/Downtown,Low,2882,-122.30081,47.58577
1104,1104,3,3.0,1441.8,5738.5,98108,664588.7,Central/Downtown,Low,14768,-122.31514,47.546188
1105,1105,4,4.5,1234.0,955.4,98117,671469.9,Central/Downtown,Middle,18651,-122.37838,47.685919
1106,1106,5,3.0,1326.9,910.0,98107,673977.0,Central/Downtown,Middle,3744,-122.37468,47.66747
1107,1107,3,3.0,1122.0,1016.8,98103,823766.9,Central/Downtown,Low,0,-122.34166,47.671346
1108,1108,5,4.5,911.7,551.9,98118,582709.0,Central/Downtown,Middle,29135,-122.27496,47.543348
1109,1109,11,7.0,2740.0,7185.4,98178,769349.9,Central/Downtown,Middle,0,-122.24664,47.497971
1110,1110,5,4.5,1359.9,1058.8,98118,536162.2,Central/Downtown,Middle,11914,-122.27496,47.543348
1111,1111,4,3.0,1205.4,851.8,98122,822552.2,Central/Downtown,Middle,4569,-122.30406,47.61157
1112,1112,5,4.0,2402.9,3885.1,98117,1041277.8,Central/Downtown,Low,46279,-122.37838,47.685919
1113,1113,4,3.0,1231.8,798.0,98103,895808.8,Central/Downtown,Low,44790,-122.34166,47.671346
1114,1114,2,3.0,569.5,13068.0,98109,364561.7,Central/Downtown,Middle,0,-122.34675,47.630648
1115,1115,5,4.0,2427.7,7997.4,98115,961505.4,Central/Downtown,Middle,42733,-122.30122,47.68382
1116,1116,6,2.0,1306.9,5043.6,98178,431786.8,Central/Downtown,Middle,0,-122.24664,47.497971
1117,1117,6,5.0,1939.3,4882.5,98117,1290436.7,Central/Downtown,Middle,0,-122.37838,47.685919
1118,1118,4,4.0,1376.1,4947.1,98126,1022363.9,Central/Downtown,Low,22719,-122.3748,47.54687
1119,1119,3,5.0,888.3,656.1,98107,646695.8,Central/Downtown,Middle,17963,-122.37468,47.66747
1120,1120,5,4.5,1707.0,1719.6,98103,1250258.4,Central/Downtown,Low,41675,-122.34166,47.671346
1121,1121,5,3.0,1782.8,3642.1,98103,764470.0,Central/Downtown,Middle,16988,-122.34166,47.671346
1122,1122,4,4.5,2977.3,7132.7,98177,1344579.6,Central/Downtown,Middle,14939,-122.36978,47.740886
1123,1123,5,3.0,2352.7,3802.7,98115,978631.5,Central/Downtown,Middle,48931,-122.30122,47.68382
1124,1124,6,6.0,2158.7,5232.3,98108,938874.7,Central/Downtown,High,20863,-122.31514,47.546188
1125,1125,5,3.5,1843.5,1173.8,98106,657411.8,Central/Downtown,High,10956,-122.35443,47.53282
1126,1126,3,3.0,904.1,4525.9,98144,770985.8,Central/Downtown,High,12849,-122.30081,47.58577
1127,1127,4,2.0,674.3,6058.1,98105,24049537.7,Central/Downtown,Middle,133608,-122.30118,47.66377
1128,1128,5,4.0,1437.7,4307.2,98133,912641.3,Central/Downtown,Middle,25351,-122.34461,47.733852
1129,1129,4,3.0,1975.8,6194.3,98108,775239.1,Central/Downtown,Middle,38761,-122.31514,47.546188
1130,1130,5,5.0,1374.5,1158.5,98177,759145.6,Central/Downtown,Middle,37957,-122.36978,47.740886
1131,1131,6,4.5,3578.4,47916.00000000001,98177,2083808.0,Central/Downtown,Middle,46306,-122.36978,47.740886
1132,1132,5,4.0,1968.5,1818.7,98126,770982.7,Central/Downtown,Middle,17132,-122.3748,47.54687
1133,1133,7,4.0,3460.3,6006.5,98115,2174775.6,Central/Downtown,Middle,0,-122.30122,47.68382
1134,1134,3,2.0,1070.3,733.0,98107,734658.2,Central/Downtown,Low,16325,-122.37468,47.66747
1135,1135,3,3.0,703.9,4926.0,98106,504135.4,Central/Downtown,Middle,22406,-122.35443,47.53282
1136,1136,5,4.0,1110.1,8642.5,98178,378844.2,Central/Downtown,Middle,4209,-122.24664,47.497971
1137,1137,6,5.0,2151.7,8008.0,98118,599623.3,Central/Downtown,High,23318,-122.27496,47.543348
1138,1138,6,3.0,1588.7,5798.0,98115,814149.3,Central/Downtown,Low,9046,-122.30122,47.68382
1139,1139,7,4.0,2424.0,5033.7,98117,1117932.9,Central/Downtown,Middle,12421,-122.37838,47.685919
1140,1140,5,4.5,1355.6,1622.3,98103,686509.7,Central/Downtown,Low,26697,-122.34166,47.671346
1141,1141,4,2.0,974.9,3625.4,98133,432888.1,Central/Downtown,High,4809,-122.34461,47.733852
1142,1142,3,2.0,1403.9,3865.6,98117,793814.0,Central/Downtown,Middle,4410,-122.37838,47.685919
1143,1143,6,3.0,1908.2,5626.0,98108,544479.4,Central/Downtown,Middle,21174,-122.31514,47.546188
1144,1144,5,4.0,1664.1,4761.3,98136,955915.6,Central/Downtown,Low,5310,-122.38803,47.538887
1145,1145,3,4.0,1598.4,5772.5,98108,689840.6,Central/Downtown,Middle,34492,-122.31514,47.546188
1146,1146,5,5.5,2785.9,3560.1,98103,1728882.3,Central/Downtown,Middle,28814,-122.34166,47.671346
1147,1147,4,2.0,2310.8,5673.5,98108,601602.0,Central/Downtown,Low,16711,-122.31514,47.546188
1148,1148,6,7.0,3599.1,13068.0,98177,1115354.2,Central/Downtown,Middle,0,-122.36978,47.740886
1149,1149,4,4.5,1035.2,803.9,98112,852795.3,Central/Downtown,Middle,14213,-122.29752,47.629653
1150,1150,4,3.5,1521.1,3722.5,98122,1059657.5,Central/Downtown,Low,17660,-122.30406,47.61157
1151,1151,6,3.5,2051.9,3218.9,98107,977282.1,Central/Downtown,High,16288,-122.37468,47.66747
1152,1152,3,2.0,798.4,2956.1,98107,744003.0,Central/Downtown,High,33066,-122.37468,47.66747
1153,1153,5,4.0,1200.2,2393.3,98103,855046.8,Central/Downtown,Middle,42752,-122.34166,47.671346
1154,1154,5,2.0,883.8,3990.1,98119,650035.8,Central/Downtown,Middle,18056,-122.36694,47.63877
1155,1155,6,5.5,3561.5,13068.0,98118,1232782.6,Central/Downtown,Low,41092,-122.27496,47.543348
1156,1156,4,4.0,983.3,139392.0,98112,641495.5,Central/Downtown,Middle,24947,-122.29752,47.629653
1157,1157,6,3.0,1409.9,965.2,98109,1132636.4,Central/Downtown,Middle,0,-122.34675,47.630648
1158,1158,5,4.0,2069.8,4669.0,98136,917351.8,Central/Downtown,Middle,10192,-122.38803,47.538887
1159,1159,6,4.0,2237.2,3928.4,98103,1586837.9,Central/Downtown,Low,0,-122.34166,47.671346
1160,1160,6,4.0,2183.9,3926.1,98117,940661.3,Central/Downtown,Middle,10451,-122.37838,47.685919
1161,1161,4,5.5,1633.3,939.2,98109,1395153.1,Central/Downtown,Low,38754,-122.34675,47.630648
1162,1162,3,4.0,1103.0,561.6,98144,580138.5,Central/Downtown,Low,9668,-122.30081,47.58577
1163,1163,5,4.0,1698.6,7924.0,98125,848937.6,Central/Downtown,Low,28297,-122.30308,47.716648
1164,1164,3,2.0,351.4,8712.0,98199,918114.0,Central/Downtown,Middle,5100,-122.39758,47.64767
1165,1165,5,4.0,1845.7,4620.6,98107,885274.2,Central/Downtown,Low,24590,-122.37468,47.66747
1166,1166,6,3.5,3339.9,5412.7,98112,2062396.5,Central/Downtown,Middle,80204,-122.29752,47.629653
1167,1167,4,4.0,1314.4,7588.9,98125,755840.7,Central/Downtown,Low,8398,-122.30308,47.716648
1168,1168,4,3.0,855.0,852.1,98116,592338.4,Central/Downtown,Middle,3290,-122.39392,47.57487
1169,1169,8,3.0,2043.6,4903.0,98118,686614.2,Central/Downtown,Low,19072,-122.27496,47.543348
1170,1170,6,3.0,3818.4,7734.7,98119,2181194.2,Central/Downtown,Middle,60588,-122.36694,47.63877
1171,1171,5,4.5,2106.7,2848.1,98117,1071785.0,Central/Downtown,Low,41680,-122.37838,47.685919
1172,1172,4,2.0,799.1,1895.0,98117,432283.0,Central/Downtown,Low,9606,-122.37838,47.685919
1173,1173,5,3.5,2060.6,4937.8,98108,785543.7,Central/Downtown,Middle,30548,-122.31514,47.546188
1174,1174,4,2.0,1129.5,5451.0,98119,724235.2,Central/Downtown,Middle,16094,-122.36694,47.63877
1175,1175,3,3.0,643.5,39204.0,98102,921517.3,Central/Downtown,Middle,30717,-122.32253,47.63287
1176,1176,5,4.5,1722.5,39204.0,98118,624730.8,Central/Downtown,Low,0,-122.27496,47.543348
1177,1177,6,4.5,2985.9,7630.4,98115,955642.9,Central/Downtown,Middle,10618,-122.30122,47.68382
1178,1178,6,4.0,1597.6,7111.7,98178,471912.1,Central/Downtown,Middle,20973,-122.24664,47.497971
1179,1179,5,3.0,2407.9,3922.0,98105,1146739.1,Central/Downtown,Low,25483,-122.30118,47.66377
1180,1180,6,4.0,2288.9,4580.1,98144,1221348.9,Central/Downtown,Middle,47496,-122.30081,47.58577
1181,1181,6,3.0,2724.6,5798.3,98122,1091677.2,Central/Downtown,Low,24259,-122.30406,47.61157
1182,1182,6,4.5,3033.5,2850.1,98102,1488760.8,Central/Downtown,Middle,57896,-122.32253,47.63287
1183,1183,6,6.0,3083.4,3123.5,98105,1949826.3,Central/Downtown,Low,86658,-122.30118,47.66377
1184,1184,6,4.5,3116.2,8026.7,98126,1181781.6,Central/Downtown,Middle,45958,-122.3748,47.54687
1185,1185,3,4.0,1310.6,717.5,98122,737441.6,Central/Downtown,Middle,28678,-122.30406,47.61157
1186,1186,5,4.0,1537.0,7152.3,98117,1161058.0,Central/Downtown,Middle,12900,-122.37838,47.685919
1187,1187,4,3.5,1723.7,5858.0,98118,484023.0,Central/Downtown,Middle,2689,-122.27496,47.543348
1188,1188,2,3.0,537.7,4246.3,98102,374482.9,Central/Downtown,Middle,8321,-122.32253,47.63287
1189,1189,4,3.0,1244.4,8712.0,98146,581137.2,Central/Downtown,Middle,0,-122.35688,47.501753
1190,1190,5,2.0,809.7,5317.1,98125,654050.7,Central/Downtown,Low,32702,-122.30308,47.716648
1191,1191,4,5.5,1709.2,1218.0,98117,960209.4,Central/Downtown,Low,32006,-122.37838,47.685919
1192,1192,6,4.0,2071.6,6682.6,98125,802745.6,Central/Downtown,Middle,17838,-122.30308,47.716648
1193,1193,3,3.0,1322.5,992.6,98122,930312.0,Central/Downtown,Low,20673,-122.30406,47.61157
1194,1194,4,3.5,1325.8,684.2,98107,715488.8,Central/Downtown,High,31799,-122.37468,47.66747
1195,1195,4,2.5,785.0,927.4,98115,688915.1,Central/Downtown,Middle,0,-122.30122,47.68382
1196,1196,6,6.5,2769.3,2999.0,98112,489814.4,Central/Downtown,Middle,5442,-122.29752,47.629653
1197,1197,5,3.0,2072.1,3630.3,98107,844707.1,Central/Downtown,Middle,37542,-122.37468,47.66747
1198,1198,3,3.0,797.8,1004.0,98116,623087.3,Central/Downtown,Middle,20769,-122.39392,47.57487
1199,1199,3,2.0,1030.0,26136.0,98121,711155.7,Central/Downtown,Middle,0,-122.34578,47.61487
1200,1200,6,3.0,1662.5,7192.5,98117,1059735.8,Central/Downtown,Middle,0,-122.37838,47.685919
1201,1201,4,3.0,1314.0,7902.9,98116,883523.1,Central/Downtown,Low,29450,-122.39392,47.57487
1202,1202,4,4.5,2435.3,7727.4,98136,1341304.4,Central/Downtown,Middle,44710,-122.38803,47.538887
1203,1203,6,4.0,2445.9,7563.8,98168,765734.5,Central/Downtown,Middle,12762,-122.3027,47.491327
1204,1204,4,3.5,1003.1,1190.5,98102,737318.1,Central/Downtown,Middle,32769,-122.32253,47.63287
1205,1205,5,5.0,2553.8,3563.4,98115,1079573.6,Central/Downtown,Middle,41983,-122.30122,47.68382
1206,1206,6,5.5,2818.5,3652.1,98144,1811520.9,Central/Downtown,High,60384,-122.30081,47.58577
1207,1207,4,4.0,1496.8,4589.9,98116,975208.1,Central/Downtown,Middle,43342,-122.39392,47.57487
1208,1208,4,2.0,862.2,152460.0,98105,367025.9,Central/Downtown,Middle,12234,-122.30118,47.66377
1209,1209,4,4.0,1976.6,5436.3,98116,1297581.7,Central/Downtown,Middle,36043,-122.39392,47.57487
1210,1210,5,4.0,1893.2,8694.0,98105,1228097.1,Central/Downtown,Low,6822,-122.30118,47.66377
1211,1211,5,3.0,1397.8,6229.2,98126,767284.9,Central/Downtown,Middle,4262,-122.3748,47.54687
1212,1212,4,4.0,1437.3,2305.3,98117,1126521.3,Central/Downtown,Middle,12516,-122.37838,47.685919
1213,1213,3,3.0,737.9,4706.2,98107,458331.8,Central/Downtown,Low,12731,-122.37468,47.66747
1214,1214,5,3.0,1917.6,3785.7,98105,904280.3,Central/Downtown,Middle,35166,-122.30118,47.66377
1215,1215,3,3.0,885.9,1948.5,98117,790807.2,Central/Downtown,Middle,17573,-122.37838,47.685919
1216,1216,5,3.5,1570.1,7411.6,98106,858641.0,Central/Downtown,Middle,42932,-122.35443,47.53282
1217,1217,4,5.5,1848.7,1107.6,98105,817506.1,Central/Downtown,Middle,36333,-122.30118,47.66377
1218,1218,4,3.0,1550.1,6488.7,98116,846033.0,Central/Downtown,Middle,4700,-122.39392,47.57487
1219,1219,6,3.0,1526.2,4490.2,98103,1214425.4,Central/Downtown,Middle,0,-122.34166,47.671346
1220,1220,4,3.5,1559.4,4765.5,98115,1143602.6,Central/Downtown,Middle,50826,-122.30122,47.68382
1221,1221,2,4.0,1114.3,17424.0,98122,650103.1,Central/Downtown,High,18058,-122.30406,47.61157
1222,1222,3,5.0,1238.2,1074.8,98106,477193.9,Central/Downtown,Low,2651,-122.35443,47.53282
1223,1223,4,2.5,1947.2,4946.1,98118,824055.4,Central/Downtown,Middle,22890,-122.27496,47.543348
1224,1224,4,3.0,1027.8,8474.5,98125,683107.3,Central/Downtown,Middle,11385,-122.30308,47.716648
1225,1225,6,5.5,2994.0,4367.7,98103,739199.5,Central/Downtown,Middle,0,-122.34166,47.671346
1226,1226,5,3.0,1077.4,8651.7,98168,507661.7,Central/Downtown,Middle,16922,-122.3027,47.491327
1227,1227,5,3.0,1653.2,4786.6,98118,620306.7,Central/Downtown,Middle,20676,-122.27496,47.543348
1228,1228,4,4.0,1304.0,1129.1,98107,676771.2,Central/Downtown,Middle,15039,-122.37468,47.66747
1229,1229,5,4.5,2875.0,3490.3,98125,1342307.6,Central/Downtown,Middle,7457,-122.30308,47.716648
1230,1230,5,2.5,1588.3,6468.9,98133,692820.2,Central/Downtown,Middle,11547,-122.34461,47.733852
1231,1231,3,2.0,623.4,7950.1,98125,570399.7,Central/Downtown,High,6337,-122.30308,47.716648
1232,1232,4,3.0,813.0,5814.9,98168,394389.8,Central/Downtown,Middle,2191,-122.3027,47.491327
1233,1233,7,4.5,3201.6,4121.8,98109,3023407.5,Central/Downtown,Middle,100780,-122.34675,47.630648
1234,1234,4,3.0,1193.4,2045.9,98103,680775.4,Central/Downtown,Low,7564,-122.34166,47.671346
1235,1235,4,4.0,1020.8,4968.6,98122,609811.2,Central/Downtown,Middle,23714,-122.30406,47.61157
1236,1236,4,4.5,1672.6,2469.1,98117,1109350.1,Central/Downtown,Middle,43141,-122.37838,47.685919
1237,1237,3,3.0,899.5,3092.2,98118,528024.9,Central/Downtown,Middle,26401,-122.27496,47.543348
1238,1238,5,4.5,1716.1,1523.9,98103,976910.3,Central/Downtown,Middle,27136,-122.34166,47.671346
1239,1239,4,3.0,1085.0,1226.4,98122,685391.2,Central/Downtown,Low,15230,-122.30406,47.61157
1240,1240,5,4.0,1860.0,13068.0,98109,999056.1,Central/Downtown,Middle,11100,-122.34675,47.630648
1241,1241,5,4.0,1747.7,4910.1,98117,1100973.3,Central/Downtown,Middle,0,-122.37838,47.685919
1242,1242,5,3.0,2183.5,4208.1,98119,1102172.0,Central/Downtown,Middle,12246,-122.36694,47.63877
1243,1243,4,3.5,1297.0,1168.0,98117,796142.3,Central/Downtown,High,26538,-122.37838,47.685919
1244,1244,5,3.5,2227.3,5410.2,98199,1716807.9,Central/Downtown,Middle,38151,-122.39758,47.64767
1245,1245,5,4.0,2601.8,8914.3,98117,1275158.2,Central/Downtown,Low,28336,-122.37838,47.685919
1246,1246,7,4.0,2573.2,5539.1,98119,925306.8,Central/Downtown,Middle,20562,-122.36694,47.63877
1247,1247,3,2.0,480.9,26136.0,98121,296166.6,Central/Downtown,Middle,13162,-122.34578,47.61487
1248,1248,2,2.0,760.7,8696.5,98106,487664.6,Central/Downtown,Middle,21673,-122.35443,47.53282
1249,1249,6,5.0,1924.1,4133.4,98136,846367.0,Central/Downtown,Low,42318,-122.38803,47.538887
1250,1250,4,3.0,903.4,1229.6,98117,693484.3,Central/Downtown,Middle,23116,-122.37838,47.685919
1251,1251,4,3.5,1703.2,9672.6,98168,480024.7,Central/Downtown,High,21334,-122.3027,47.491327
1252,1252,5,4.5,1022.5,1079.2,98117,743447.7,Central/Downtown,Middle,12390,-122.37838,47.685919
1253,1253,5,4.5,1792.2,967.3,98103,973329.2,Central/Downtown,Middle,27036,-122.34166,47.671346
1254,1254,5,2.5,1292.8,5695.4,98117,968477.1,Central/Downtown,Middle,5380,-122.37838,47.685919
1255,1255,4,3.0,1321.3,2836.3,98144,810032.7,Central/Downtown,Low,4500,-122.30081,47.58577
1256,1256,5,3.0,1019.5,43560.0,98117,790631.9,Central/Downtown,Middle,35139,-122.37838,47.685919
1257,1257,5,2.0,1035.4,3981.9,98106,429539.0,Central/Downtown,Middle,14317,-122.35443,47.53282
1258,1258,4,2.0,947.4,6441.8,98178,444804.1,Central/Downtown,High,19769,-122.24664,47.497971
1259,1259,3,3.5,1353.0,5442.2,98118,919836.7,Central/Downtown,Low,25551,-122.27496,47.543348
1260,1260,5,4.0,1715.8,6354.0,98106,656024.4,Central/Downtown,Middle,10933,-122.35443,47.53282
1261,1261,5,3.0,2293.3,4299.4,98144,937397.9,Central/Downtown,Middle,41662,-122.30081,47.58577
1262,1262,6,5.5,2773.9,3624.0,98108,898256.6,Central/Downtown,Middle,44912,-122.31514,47.546188
1263,1263,4,3.0,1450.7,1434.5,98103,679701.1,Central/Downtown,Low,33985,-122.34166,47.671346
1264,1264,4,4.5,1597.0,1688.3,98112,1337933.9,Central/Downtown,Low,59463,-122.29752,47.629653
1265,1265,3,2.0,365.5,8712.0,98199,958469.1,Central/Downtown,Middle,37273,-122.39758,47.64767
1266,1266,3,3.0,1136.3,5119.4,98116,156686.4,Central/Downtown,Middle,4352,-122.39392,47.57487
1267,1267,4,3.5,1647.7,1558.5,98117,997536.1,Central/Downtown,Low,11083,-122.37838,47.685919
1268,1268,6,4.0,1612.3,6665.3,98106,628383.8,Central/Downtown,Middle,10473,-122.35443,47.53282
1269,1269,5,3.0,1571.6,4915.9,98136,872414.1,Central/Downtown,Middle,0,-122.38803,47.538887
1270,1270,5,6.5,3068.8,3420.3,98119,2012571.8,Central/Downtown,Low,78266,-122.36694,47.63877
1271,1271,6,4.0,1574.6,4005.5,98118,644039.7,Central/Downtown,Middle,28623,-122.27496,47.543348
1272,1272,6,4.0,2001.3,8602.1,98168,546391.2,Central/Downtown,Low,15177,-122.3027,47.491327
1273,1273,5,4.0,1679.4,3270.5,98115,811849.3,Central/Downtown,Low,36082,-122.30122,47.68382
1274,1274,5,5.5,2900.6,3079.2,98122,2442964.5,Central/Downtown,Middle,13572,-122.30406,47.61157
1275,1275,4,4.0,1709.9,7465.2,98125,609337.2,Central/Downtown,Low,3385,-122.30308,47.716648
1276,1276,3,2.0,1259.9,6487.7,98115,790695.9,Central/Downtown,Low,8785,-122.30122,47.68382
1277,1277,5,4.0,1609.6,3210.8,98199,1187704.1,Central/Downtown,High,52786,-122.39758,47.64767
1278,1278,5,3.0,1384.6,1006.7,98107,849768.3,Central/Downtown,Middle,23604,-122.37468,47.66747
1279,1279,5,5.0,2215.0,5679.4,98199,1335943.8,Central/Downtown,Middle,66797,-122.39758,47.64767
1280,1280,2,2.0,784.6,21780.0,98121,449391.6,Central/Downtown,High,4993,-122.34578,47.61487
1281,1281,5,5.5,2672.7,7002.7,98125,1312378.4,Central/Downtown,Low,7290,-122.30308,47.716648
1282,1282,6,5.0,2202.4,4992.6,98118,777590.3,Central/Downtown,Middle,30239,-122.27496,47.543348
1283,1283,6,2.0,2395.6,13068.0,98178,714547.5,Central/Downtown,High,27787,-122.24664,47.497971
1284,1284,5,2.0,1709.0,5415.2,98119,873994.7,Central/Downtown,Middle,33988,-122.36694,47.63877
1285,1285,6,5.5,2373.7,3284.8,98118,834900.3,Central/Downtown,Middle,32468,-122.27496,47.543348
1286,1286,6,5.5,1911.7,1806.1,98116,1137649.4,Central/Downtown,Middle,0,-122.39392,47.57487
1287,1287,6,5.5,3711.2,5690.3,98112,2806299.1,Central/Downtown,Middle,93543,-122.29752,47.629653
1288,1288,6,4.0,2116.4,8712.0,98168,579276.3,Central/Downtown,High,25745,-122.3027,47.491327
1289,1289,6,4.0,2504.5,4152.8,98105,1520215.2,Central/Downtown,Middle,8445,-122.30118,47.66377
